,
Date,Close
8/26/2020 16:00:00,34.25
8/27/2020 16:00:00,36.22
8/28/2020 16:00:00,37.34
8/31/2020 16:00:00,36
9/1/2020 16:00:00,36.01
9/2/2020 16:00:00,36.89
9/3/2020 16:00:00,37.4
9/4/2020 16:00:00,38.21
9/8/2020 16:00:00,37.28
9/9/2020 16:00:00,36.03
9/10/2020 16:00:00,36.45
9/11/2020 16:00:00,36.07
9/14/2020 16:00:00,36.74
9/15/2020 16:00:00,36.8
9/16/2020 16:00:00,38.3
9/17/2020 16:00:00,38.35
9/18/2020 16:00:00,36.97
9/21/2020 16:00:00,33.79
9/22/2020 16:00:00,34.07
9/23/2020 16:00:00,33.08
9/24/2020 16:00:00,32.74
9/25/2020 16:00:00,34.2
9/28/2020 16:00:00,35.94
9/29/2020 16:00:00,34.51
9/30/2020 16:00:00,34.75
10/1/2020 16:00:00,35.18
10/2/2020 16:00:00,36.01
10/5/2020 16:00:00,36.2
10/6/2020 16:00:00,34.88
10/7/2020 16:00:00,36.38
10/8/2020 16:00:00,37
10/9/2020 16:00:00,37.12
10/12/2020 16:00:00,36.38
10/13/2020 16:00:00,35.26
10/14/2020 16:00:00,35.61
10/15/2020 16:00:00,34.25
10/16/2020 16:00:00,34.16
10/19/2020 16:00:00,35.5
10/20/2020 16:00:00,36.06
10/21/2020 16:00:00,35.54
10/22/2020 16:00:00,37.24
10/23/2020 16:00:00,38.01
10/26/2020 16:00:00,35.34
10/27/2020 16:00:00,34.17
10/28/2020 16:00:00,32.6
10/29/2020 16:00:00,33.57
10/30/2020 16:00:00,33.86
